"steepness","mix.period","k","iter","E.mult","Total.like","Total.LF","Total.CPUE","BH.Steep","Tag.like","CPUE.JPPL","CPUE.PS.5","CPUE.PS.678","Max.gradient","negvals","Frecent.Fmsy","SD.fmsy","SB.SBmsy","SD.SBmsy","Sbrecent.SBF0","SD.depletion","model","model.iter"
0.890747820154976,2,0.261,98,2.74811675684463,321507.924791895,299477.759068281,-589.8355295513,4.04708677287,21832.7625683272,-613.5764915427,12.9960406244,10.744921367,4.76536179658468e-05,0,0.321957501609788,0.011614321928751,4.926,0.21521349,0.519838548120798,0.0255679727,"diagnostic-k4","diagnostic-k4-98"
0.729895508382013,1,0.217,99,4.82667381614345,318555.804780226,298622.171158415,-567.26691969412,3.70322106881,19604.5477530682,-572.48975876978,7.06744503596,-1.8446059603,9.38454812396634e-05,0,0.257931390250193,0.0156344969049535,3.839,0.27487318,0.616762658043339,0.0251945318,"diagnostic-k3","diagnostic-k3-99"
0.624897062182157,1,0.299,100,4.23136318178708,318565.655602755,299537.337878944,-649.2368968884,2.75876251107,18789.827052286,-641.0364136217,10.6756140188,-18.8760972855,9.6933069764206e-05,0,0.317762948840165,0.0144102805754442,2.919,0.15252141,0.591471369468854,0.0234960805,"diagnostic-k2","diagnostic-k2-100"
0.751347137748446,3,0.306,102,2.28654839202561,322764.74841228,299366.083235836,-598.67958375748,4.46358569115,23291.7794573436,-576.5559389829,4.61189032692,-26.7355351015,9.78525985440971e-05,0,0.412371134020619,0.0161896665427498,3.408,0.15783259,0.472782418261419,0.0284429578,"diagnostic-k3","diagnostic-k3-102"
0.786826175016099,2,0.206,103,4.87436819342695,321821.484812919,298690.262581775,-333.18166864588,3.54992119712,22662.4925614089,-356.1937190157,8.10307825036,14.90897211946,9.58385112152586e-05,0,0.327332242225859,0.011469517842295,3.763,0.165483,0.507261819202804,0.0249736936,"diagnostic-k3","diagnostic-k3-103"
0.781724403826351,3,0.368,104,2.29398116514492,322369.405277549,299531.750459802,-605.2442139569,4.33327889344,22731.0237945935,-602.3758853061,15.8134160046,-18.6817446554,4.40615737092496e-05,0,0.444247001332741,0.0151955288440481,3.181,0.12606401,0.46198077560997,0.0244109119,"diagnostic-k3","diagnostic-k3-104"
0.742064739993354,2,0.202,105,1.86470793469505,321468.665105104,299128.143431906,-524.39243549981,4.21795537939,22084.8642964006,-561.1161144585,15.0557550846,21.66792387409,6.81596138034995e-05,0,0.34435261707989,0.0118239958536654,4.338,0.18775584,0.511939410403967,0.0238875374,"diagnostic-k2","diagnostic-k2-105"
0.831023150445937,3,0.257,106,2.46521134227977,322970.685437555,299308.250004579,-571.64867558395,3.59433307159,23533.7958953762,-557.8720801284,2.80851844205,-16.5851138976,9.85509435595846e-05,0,0.340599455040872,0.0128532641427479,4.513,0.20771637,0.486219067727964,0.0290461731,"diagnostic-k3","diagnostic-k3-106"
0.820163023069399,2,0.258,107,2.96981347930734,321478.365024256,299076.869281112,-497.84241273105,3.33293160377,22103.5147455061,-515.3998000535,11.4852246843,6.07216263815,5.94124798110286e-05,0,0.313676286072773,0.0114544571112035,4.381,0.19272603,0.525517913898855,0.0249064217,"diagnostic-k3","diagnostic-k3-107"
0.884494242004037,3,0.353,108,4.71327056627308,322718.146758953,299432.084906657,-507.2779662933,3.53865944279,23066.287296492,-499.6768939301,12.4416015861,-20.0426739493,9.82407167293178e-05,0,0.403551251008878,0.0136504228412375,3.298,0.1302246,0.450665905512643,0.025517656,"diagnostic-k3","diagnostic-k3-108"
0.901014655394087,1,0.349,109,4.87279196652767,317666.640724058,299397.097407284,-673.2016761307,3.42593033621,18052.7353282262,-729.5936647923,31.3761607351,25.0158279265,9.79114526251505e-05,0,0.276014352746343,0.0115446656587053,4.555,0.21774203,0.622717695581921,0.0234049971,"diagnostic-k3","diagnostic-k3-109"
0.845906534565951,2,0.26,110,4.79639448243486,321667.087326071,299593.973703989,-475.553718638,2.86039511976,21759.1234402824,-503.9825198464,17.4434066084,10.9853946,8.05216651646808e-05,0,0.32499187520312,0.0113190783198568,4.21,0.18018635,0.493226390699715,0.0256656585,"diagnostic-k2","diagnostic-k2-110"
0.837456245252343,1,0.211,111,2.11436661480676,318217.673833483,298748.254626945,-651.83366463307,3.66653184026,19241.3415943358,-689.46449859171,17.004427845,20.62640611364,9.42565789453519e-05,0,0.229200091680037,0.0105681828668771,6.402,0.35591316,0.625680763761023,0.0229507205,"diagnostic-k2","diagnostic-k2-111"
0.846726230821366,1,0.281,112,4.104213680807,318263.137973341,299180.171774495,-643.35803860651,2.93502760934,18836.9092267846,-643.6517540008,9.06542039999,-8.7717050057,9.35941974190192e-05,0,0.231803430690774,0.0104933229836373,4.88,0.25710457,0.623211083352588,0.0250983073,"diagnostic-k2","diagnostic-k2-112"
0.80716063572861,3,0.386,113,2.32709776184732,322278.886161763,299355.240602681,-610.5075209887,4.47049718449,22799.092480301,-605.568075878,16.0187884324,-20.9582335431,9.08824039735891e-05,0,0.428265524625268,0.0142388383221321,3.295,0.12518094,0.479043438442119,0.0230897365,"diagnostic-k3","diagnostic-k3-113"
0.805979086155711,1,0.334,114,4.84384471963623,318559.230022349,299751.631286513,-686.30543056849,3.69836896657,18595.5840116244,-662.19715120838,5.56421357949,-29.6724929396,8.93809249893131e-05,0,0.242600679281902,0.0109284362673174,4.113,0.2129566,0.645216732015047,0.0232922146,"diagnostic-k2","diagnostic-k2-114"
0.86288564054018,1,0.21,115,4.43853029414451,318555.248753248,299166.268913933,-615.82431783761,2.89451838005,19123.8681681249,-646.30835894891,16.0676567412,14.4163843701,9.78738418071771e-05,0,0.217864923747277,0.0102276404849037,5.918,0.33773693,0.609761732852935,0.0254435935,"diagnostic-k2","diagnostic-k2-115"
0.899066181084648,2,0.395,116,4.86532368043922,320984.51989905,299894.661113284,-474.9997576523,2.89914159333,20757.8842620681,-524.7326818721,44.3241099138,5.408814306,8.96962890658539e-05,0,0.387747188832881,0.0150415091056937,3.484,0.15666715,0.516969190030984,0.0252086155,"diagnostic-k4","diagnostic-k4-116"
0.960836729831487,2,0.262,117,4.85882493158384,321599.148398677,299398.755935668,-438.1963533454,3.18827754617,21837.0786100656,-496.527393053,34.9035809313,23.4274587763,4.79157041056334e-05,0,0.301477238468496,0.0108653545169515,5.325,0.23216515,0.519532453369708,0.0260882355,"diagnostic-k4","diagnostic-k4-117"
0.875140749883308,1,0.313,118,4.51124608252538,317765.921753863,299809.596004281,-710.017913791,2.65595693805,17798.5855554889,-765.8730127971,47.1865018135,8.6685971926,9.14705018792726e-05,0,0.368188512518409,0.0156573167102123,3.749,0.18683875,0.536565305097244,0.0256053267,"diagnostic-k4","diagnostic-k4-118"
0.752115467795582,2,0.252,119,4.63237156414837,321575.521787335,299360.572914896,-428.711407695,3.15992252229,21847.7959839282,-455.5723701394,17.6008673659,9.2600950785,5.74386404693665e-05,0,0.371195248700817,0.0131312639932619,3.312,0.14450609,0.482500172833025,0.0251130072,"diagnostic-k3","diagnostic-k3-119"
0.917844495596006,2,0.388,120,3.05612188636133,320794.689692936,299505.714026965,-508.46632687431,3.36970665797,20988.8112782723,-556.6943002915,23.8391462777,24.38882713949,8.86749486872096e-05,0,0.339328130302002,0.0119154173608436,4.321,0.17447894,0.53066624279467,0.0236560109,"diagnostic-k3","diagnostic-k3-120"
0.811092981421719,3,0.255,121,4.8749315915618,323211.987832925,299307.622974432,-460.10851178906,3.13427966424,23652.2757018153,-457.7451675053,7.83357590394,-10.1969201877,6.89866475180011e-05,0,0.383582662063675,0.0134759662813212,3.369,0.14587959,0.444592565217342,0.0276724795,"diagnostic-k3","diagnostic-k3-121"
0.778848822551005,2,0.356,122,2.78715341313499,320841.305898214,299366.709019067,-509.7468371104,3.60190571093,21177.5993590886,-559.4811833231,27.7383783972,21.9959678155,9.90250026585888e-05,0,0.411353352529823,0.0142892532223737,3.298,0.13228657,0.498803025319091,0.0238197034,"diagnostic-k3","diagnostic-k3-122"
0.865260446567218,3,0.341,123,4.70027176750404,322721.49473742,299401.524983599,-499.5587236212,3.46050214471,23092.6216439722,-495.4522166991,14.248302568,-18.3548094901,8.91540172592151e-05,0,0.419463087248322,0.0137420708937568,3.161,0.12127261,0.442284472936452,0.0250916118,"diagnostic-k3","diagnostic-k3-123"
0.751794740760785,2,0.298,124,4.87274141122058,321531.264997247,299322.03773217,-441.4051616259,3.76139620222,21845.8245242583,-453.7028394888,14.8476027854,-2.5499249225,8.63992125630182e-05,0,0.387747188832881,0.0152041150302678,3.067,0.14148027,0.491539488398817,0.0280212279,"diagnostic-k3","diagnostic-k3-124"
0.81354122380495,1,0.359,125,2.68101722531762,317414.729320718,299481.121354731,-758.2189963762,2.91504081942,17807.6252836288,-801.7824413181,51.3154127578,-7.7519678159,9.58471084885343e-05,0,0.333889816360601,0.0144812106003206,4.156,0.20489178,0.615320505359193,0.022643738,"diagnostic-k4","diagnostic-k4-125"
0.92095198216754,2,0.322,126,2.98922848765099,321177.922609684,299271.927620761,-511.3047327765,3.63777287148,21601.5374305728,-537.7324456231,22.4357019691,3.9920108775,7.03993997231582e-05,0,0.310366232153942,0.0117063821895202,5.07,0.22285191,0.542303213210296,0.025642258,"diagnostic-k3","diagnostic-k3-126"
0.805945217310553,1,0.349,127,2.23082143683708,317394.05711484,299919.853149348,-758.07029372708,3.37539317787,17361.3614169772,-818.5512147896,53.6579699116,6.82295115092,9.3912681873651e-05,0,0.388651379712398,0.0170669430593963,3.847,0.19404078,0.550812950632151,0.0247959476,"diagnostic-k4","diagnostic-k4-127"
0.923325408538862,2,0.344,128,4.87297548276885,321103.714410358,300108.290025272,-470.39514027226,2.53176750671,20667.8259640024,-538.6290653702,46.1202599763,22.11366512164,8.29138611084749e-05,0,0.420698359276399,0.0153086743669637,3.54,0.14876392,0.469900645113638,0.0248678309,"diagnostic-k4","diagnostic-k4-128"
0.850654622920617,3,0.26,129,4.40379625893733,323263.979830872,300121.508745991,-573.9500219027,2.75959005115,23022.8768432796,-569.5127056944,16.0166639524,-20.4539801607,6.71665254149425e-05,0,0.3813882532418,0.0134137192265753,4.218,0.18719572,0.458082032795129,0.0284273181,"diagnostic-k4","diagnostic-k4-129"
0.882154721040229,3,0.208,130,4.12335627948747,323234.484627924,299381.606607759,-451.97222746658,2.78370976478,23610.5448195236,-452.7091967871,4.20612823042,-3.4691589099,8.15225959615557e-05,0,0.301841231512225,0.0102096172665364,5.133,0.22361695,0.459584251160098,0.0283512042,"diagnostic-k2","diagnostic-k2-130"
0.876178254257546,1,0.24,131,3.94809251848224,318261.483509348,299023.01165446,-622.86791062052,2.787207773,18976.9222645964,-654.59823278422,15.9558045275,15.7745176362,5.87303507653246e-05,0,0.221680336954112,0.00980217980258848,5.907,0.31119345,0.61538880972611,0.0239761645,"diagnostic-k2","diagnostic-k2-131"
0.866785927400835,1,0.301,132,2.82136307219333,317904.188047062,299067.833709502,-728.029948835,3.58556000844,18676.0487045232,-739.7427931849,24.3174950934,-12.6046507435,7.16598793733774e-05,0,0.243783520234032,0.0110348502839032,5.516,0.28528304,0.666366806196231,0.0234599467,"diagnostic-k3","diagnostic-k3-132"
0.719002957448373,2,0.331,134,4.55862468922895,321502.878775355,299419.879583515,-462.75594583389,3.13138931517,21743.6485330466,-505.1338766396,35.4694681644,6.90846264131,8.25376622217027e-05,0,0.415282392026578,0.015544216017486,2.801,0.12406084,0.511326474212389,0.0237797476,"diagnostic-k4","diagnostic-k4-134"
0.834215476295295,1,0.372,135,4.6164818994191,317369.517487825,299211.183571373,-637.2797752054,3.40788511497,17899.1992799631,-692.2282536431,48.928842098,6.0196363397,8.35469006542328e-05,0,0.307881773399015,0.0125004282676676,3.711,0.17045199,0.618691199949226,0.0217102038,"diagnostic-k2","diagnostic-k2-135"
0.808170235368968,3,0.378,136,2.38750058536161,322372.276950432,299363.189525073,-604.3666239764,4.00703005954,22879.9474833809,-599.2344803185,17.4036132317,-22.5357568896,7.33740727619683e-05,0,0.429000429000429,0.0142720463588056,3.267,0.12434138,0.47461752966546,0.0232054925,"diagnostic-k3","diagnostic-k3-136"
0.817883427787269,1,0.359,137,2.36307158686117,317343.357969134,299212.179281916,-739.2057771562,3.81256946471,17972.0005991866,-783.5355110598,36.7261405451,7.6035933585,7.17282824412103e-05,0,0.289184499710816,0.0122505540609513,4.669,0.22304228,0.647578019001949,0.0224644307,"diagnostic-k3","diagnostic-k3-137"
0.705815304196949,2,0.306,138,4.54660447972597,321389.665714594,299237.026256702,-452.2528830533,3.78982232221,21788.8620726569,-467.6993837798,17.6454482713,-2.1989475448,8.84705291832281e-05,0,0.419287211740042,0.0159829218724741,2.825,0.12633572,0.491170971993444,0.0260176272,"diagnostic-k3","diagnostic-k3-138"
0.843035794967848,1,0.326,139,4.71172490648666,317682.401796727,299341.700636365,-687.8773227072,3.19832215914,18146.7430299852,-745.4505121919,34.1127064431,23.4604830416,8.5522821382364e-05,0,0.303214069132808,0.013028210886569,4.132,0.20301458,0.597967424856113,0.0247672995,"diagnostic-k3","diagnostic-k3-139"
0.823755842496982,3,0.361,140,2.4010651136576,322444.847157624,299444.475758563,-596.3149931934,4.22350312067,22878.3392569615,-591.5881982288,14.0251177225,-18.7519126871,9.84614747698301e-05,0,0.422832980972516,0.0142910268602324,3.409,0.1331892,0.466314490575921,0.0243607933,"diagnostic-k3","diagnostic-k3-140"
0.858285567771199,1,0.315,142,4.37152491966119,317876.686315173,299120.832928303,-672.9035123559,3.5770952594,18537.0858241981,-697.7976259172,28.1417045295,-3.2475909682,8.72949609672439e-05,0,0.262054507337526,0.011562539694193,4.629,0.23316241,0.647931045213209,0.0235820634,"diagnostic-k3","diagnostic-k3-142"
0.789006083925549,3,0.378,143,2.81441855195002,322530.184571909,299798.185505473,-575.7320126525,3.94306279644,22595.4898025338,-584.9420389477,20.4301630332,-11.220136738,8.20193858634278e-05,0,0.464037122969838,0.0149101453231348,3.036,0.1136424,0.442329588253534,0.0242539366,"diagnostic-k3","diagnostic-k3-143"
0.761083538481727,3,0.355,144,3.72489499899911,323137.813949687,299839.081481727,-549.04755393959,2.91376707999,23101.6987039632,-534.4408616304,17.3932038288,-31.99989613799,7.20464884723349e-05,0,0.472366556447804,0.01800834818885,2.978,0.13319087,0.477598909594473,0.025598737,"diagnostic-k4","diagnostic-k4-144"
0.873537813387505,2,0.328,145,3.17085710995906,320943.946639202,299454.654041542,-478.01626279515,3.19868672006,21164.5381284158,-542.5683332454,30.0010508201,34.55101963015,4.8303647522291e-05,0,0.373273609555804,0.0126687807781696,4.133,0.16472822,0.503940537007088,0.0242245052,"diagnostic-k3","diagnostic-k3-145"
0.9506028692373,3,0.279,146,2.54765101646174,322927.645514611,299655.216657602,-601.14569245318,2.95662090602,23180.8803323153,-584.4247758572,2.62179895292,-19.3427155489,9.91954812107758e-05,0,0.268744961031981,0.00966777562203553,6.828,0.29918361,0.495485593652025,0.0279991963,"diagnostic-k2","diagnostic-k2-146"
0.857241330952478,3,0.276,147,4.80443241841678,323159.789667135,299668.586140481,-534.07074739584,2.74308578864,23317.224824867,-519.3708338515,2.53147758266,-17.231391127,7.82730860029187e-05,0,0.351000351000351,0.0124402879937047,4.095,0.17901123,0.4638755379104,0.0283705967,"diagnostic-k2","diagnostic-k2-147"
0.84296799278332,1,0.302,148,3.52700539328978,318025.005609903,299116.686668528,-660.6259850254,3.15044915787,18681.7371946289,-683.2176789236,26.9470194308,-4.3553255326,7.52119430320413e-05,0,0.269832703723691,0.0119974194310873,4.569,0.23258948,0.634883983456387,0.0238480631,"diagnostic-k3","diagnostic-k3-148"
0.811541080407029,3,0.282,149,4.87056233904335,323130.408719703,299381.994175869,-490.74633177264,3.20686054195,23529.6039751163,-482.7850725837,5.71994506946,-13.6812042584,8.24476284754408e-05,0,0.393700787401575,0.0142041212216519,3.198,0.13940414,0.443592469291151,0.0281143451,"diagnostic-k2","diagnostic-k2-149"
0.848266753259881,1,0.385,150,1.99399239411043,317224.167214859,299576.930167406,-747.8059381484,3.59181812981,17502.2868729861,-805.397813251,53.7492890798,3.8425860228,8.91443634729042e-05,0,0.329489291598023,0.0140631382898542,4.644,0.22377257,0.61988208779841,0.0227300464,"diagnostic-k4","diagnostic-k4-150"
0.832073587213191,2,0.237,151,4.8582754392841,321633.929597594,299255.763266474,-404.1511391496,3.24820066975,21984.4742276603,-434.5752490034,17.5003360289,12.9237738249,9.18750615629373e-05,0,0.322268772155978,0.0112308121195769,4.087,0.17750587,0.494356679029506,0.0251556061,"diagnostic-k3","diagnostic-k3-151"
0.815997586134893,3,0.328,152,3.70909791683708,322657.713440651,299437.680128245,-538.4598902852,3.30254168552,23039.8735778758,-535.5982208708,15.7629473006,-18.624616715,8.41629701782967e-05,0,0.447427293064877,0.0145568177117864,3.039,0.11676326,0.433111967048158,0.0249552749,"diagnostic-k3","diagnostic-k3-152"
0.831989919180222,3,0.38,153,4.32565878528142,322607.366353584,299557.332278627,-519.3955842267,3.48413970298,22844.9109382236,-519.2576286896,15.9963503307,-16.1343058678,6.27697266081268e-05,0,0.430663221360896,0.0141021420504133,3.035,0.115332,0.455616423495601,0.0240889703,"diagnostic-k2","diagnostic-k2-153"
0.800595274668244,1,0.338,154,4.87227981908072,317632.94892093,299453.155202663,-670.7266304151,3.22992005694,17969.6356672499,-738.6612568621,35.4765274527,32.4580989943,6.79360589201609e-05,0,0.325414904002603,0.0135617713973,3.733,0.17919914,0.595008254751983,0.023368425,"diagnostic-k3","diagnostic-k3-154"
0.9480979479686,3,0.276,156,4.70937554228682,323180.682876794,299670.556828136,-526.23257375184,2.72869846037,23327.5017459087,-511.9678366653,2.65593297836,-16.9206700649,8.94981944193609e-05,0,0.281135788585887,0.00990124345743045,5.753,0.24936203,0.475628115528122,0.0285906047,"diagnostic-k2","diagnostic-k2-156"
0.948604807211179,1,0.203,157,4.82097158455468,318619.760126889,300002.587905092,-719.8781169691,2.89744703997,18481.1487879162,-755.1512738872,27.79428305,7.4788738681,9.28646183296522e-05,0,0.343053173241852,0.014826096209296,4.605,0.24082237,0.490731079903623,0.0271959163,"diagnostic-k4","diagnostic-k4-157"
0.77441586592605,1,0.324,158,4.8227870627651,317627.713272341,299335.617636264,-663.0904135726,2.86673086908,18077.6869719314,-730.3433780351,49.9432827824,17.3096816801,9.33503278755881e-05,0,0.359971202303816,0.0147697516493188,3.316,0.15783217,0.57124676489115,0.0229451307,"diagnostic-k4","diagnostic-k4-158"
0.91662928896705,3,0.353,159,4.86769849493859,322737.055722529,299432.494304085,-499.656967451,3.59228215998,23075.9966361697,-492.3889654829,12.4843317315,-19.7523336996,0.000428790565560836,0,0.38550501156515,0.0129868727880618,3.522,0.13840721,0.454463353035739,0.0255253524,"diagnostic-k3","diagnostic-k3-159"
0.844522557171743,3,0.394,160,4.58097945979773,322648.508588558,299994.540700265,-566.4088660332,2.73442573298,22492.696101141,-552.0832159664,19.4514576885,-33.7771077553,8.53452854472527e-05,0,0.457875457875458,0.0166701171938312,3.004,0.12721596,0.465135275801685,0.025460264,"diagnostic-k4","diagnostic-k4-160"
0.818543470227787,3,0.387,161,4.87672287197612,322658.596551368,299962.469986081,-550.80013950212,2.79750918229,22521.1690100546,-536.4447827721,19.5041466173,-33.85950334732,6.95979240258541e-05,0,0.471475719000471,0.0170082386502345,2.823,0.11894097,0.458406011305224,0.0252401807,"diagnostic-k4","diagnostic-k4-161"
0.850329616443332,3,0.389,162,4.40663521700894,322629.568155207,299592.038312191,-499.2228758631,3.39867993673,22806.4429346486,-497.347691439,14.621923223,-16.4971076471,5.90168750672567e-05,0,0.4212299915754,0.0144196988121745,3.094,0.12243954,0.461164254044174,0.0248019505,"diagnostic-k3","diagnostic-k3-162"
0.833332048628159,1,0.305,163,2.51433575780211,317883.817440205,299129.358669036,-733.1446188784,3.86845746228,18598.7736533819,-750.5396516607,25.3768755197,-7.9818427374,9.76132105370713e-05,0,0.255754475703325,0.0116079278004674,5.255,0.27230533,0.662947153578184,0.0233512558,"diagnostic-k3","diagnostic-k3-163"
0.903671801067387,2,0.216,164,2.72707659647981,321448.395417774,299186.044163569,-491.73372208323,3.17658765773,21972.6445995743,-534.7060530512,20.3337507931,22.63858017487,8.72193343383561e-05,0,0.25980774227072,0.00919322004131174,6.551,0.29346821,0.525639322559126,0.0252477442,"diagnostic-k3","diagnostic-k3-164"
0.83003899422555,1,0.313,165,4.1352125771663,317703.069095276,299338.329641746,-686.4515393985,3.00780479711,18173.1135473999,-752.5279311982,36.3587218631,29.7176699366,7.75602277663899e-05,0,0.309119010819165,0.0130387352173867,4.292,0.20921379,0.601145065517279,0.0240746517,"diagnostic-k3","diagnostic-k3-165"
0.95460142844098,2,0.286,166,2.10948055575285,321249.258483499,299188.079069206,-544.4198841263,4.21547614423,21805.5690862124,-558.9523706954,17.0744359444,-2.5419493753,9.32142775358956e-05,0,0.272405339144647,0.0105312515787128,6.431,0.2915958,0.541160159775878,0.0268895487,"diagnostic-k3","diagnostic-k3-166"
0.909926105790045,2,0.271,167,4.39618944890072,321440.060579979,299885.305346031,-448.4819976336,2.36753341131,21225.2270422747,-534.0403088561,49.1425912719,36.4157199506,7.93799613782041e-05,0,0.378644452858766,0.0128141431198659,4.12,0.16848554,0.467528018233024,0.0246367582,"diagnostic-k4","diagnostic-k4-167"
0.723552385884783,3,0.385,168,3.64489563203303,322539.21350032,299944.558544274,-602.76620766561,2.88879214092,22475.7595338803,-586.3679116991,18.3097732872,-34.70806925371,7.59976499388604e-05,0,0.51413881748072,0.018531509015599,2.544,0.10683808,0.447352680971453,0.0246709632,"diagnostic-k4","diagnostic-k4-168"
0.882284826965775,2,0.337,169,4.50494778582538,321184.244962196,299376.59904216,-466.89176947974,2.99533016865,21466.5183184542,-522.8020898835,41.6375370091,14.27278339466,5.56249498527165e-05,0,0.352360817477097,0.0129612407088261,3.945,0.17109691,0.535467008376348,0.0244067345,"diagnostic-k4","diagnostic-k4-169"
0.871176467785427,2,0.232,170,4.30903923681216,321581.434061302,299284.490164229,-421.2814504677,3.08814490497,21922.5960427806,-455.2285666253,19.4494330661,14.4976830915,8.02075528066859e-05,0,0.299850074962519,0.0105678081912145,4.869,0.21503947,0.504762125143727,0.0252100204,"diagnostic-k3","diagnostic-k3-170"
0.878232863710324,1,0.339,171,4.64430065963463,318595.764660639,299817.131668827,-689.69299274799,3.70436857571,18568.641196243,-663.50318995163,3.72087433124,-29.9106771276,7.22330645916694e-05,0,0.213720880530028,0.00963742355831642,4.952,0.25662251,0.657635139952781,0.0235836426,"diagnostic-k2","diagnostic-k2-171"
0.721555339433781,3,0.365,172,4.7821928657215,322626.432593139,299427.235273549,-506.8474301493,3.32890385971,22969.1948745922,-506.4912753059,16.4981484726,-16.854303316,9.26393869455396e-05,0,0.505050505050505,0.0160937859005344,2.327,0.085744301,0.424394853010847,0.0233411489,"diagnostic-k2","diagnostic-k2-172"
0.836907914987281,3,0.255,173,4.71790312111115,323237.537205648,299342.718572136,-470.35565444761,3.09352619763,23650.2698113664,-457.9385182585,4.93456079499,-17.3516969841,9.4909243208254e-05,0,0.348918353105373,0.0130711212096794,3.932,0.18129674,0.46850148856913,0.0299904335,"diagnostic-k3","diagnostic-k3-173"
0.740749826745016,3,0.287,175,3.12887670344214,322918.264258797,299392.625655402,-563.92010317945,3.2668892971,23390.4134807397,-554.9890427588,5.55858236405,-14.4896427847,9.63701652809853e-05,0,0.425350914504466,0.0150135463139579,3.049,0.13092781,0.446858182414408,0.0256227475,"diagnostic-k2","diagnostic-k2-175"
0.870246029135895,3,0.317,176,4.2903472399621,322911.750626995,299417.085603608,-527.1843448126,3.53951985317,23300.5833752648,-507.428859251,8.3361109555,-28.0915965171,8.99506151048947e-05,0,0.370782350760104,0.0137824845574113,3.831,0.16904739,0.472174338672265,0.0277815514,"diagnostic-k3","diagnostic-k3-176"
0.820169845473394,1,0.26,177,4.86481344050268,318174.61389757,299283.398915648,-677.228217376,2.9856750965,18691.6601830408,-729.6805529956,42.6245176728,9.8278179468,0.000574999863383775,0,0.322997416020672,0.0134613310381581,3.983,0.19489719,0.573835792140793,0.0252411242,"diagnostic-k4","diagnostic-k4-177"
0.753428857081498,1,0.368,178,2.47360296073209,317323.447955187,299494.683468005,-744.6144071644,3.07638705556,17684.2612933406,-798.5667204794,51.6221913018,2.3301220132,7.66993667104148e-05,0,0.364298724954463,0.0155110288160744,3.79,0.18288737,0.603425917948593,0.0222760393,"diagnostic-k4","diagnostic-k4-178"
0.88751209796883,2,0.208,179,2.16775112430637,321701.063335105,299092.967386395,-539.99470675564,3.96911851586,22381.8033937598,-555.1421598593,9.24018387642,5.90726922724,5.7123190204716e-05,0,0.253356979984799,0.00880149480618191,6.487,0.287196,0.53453450229588,0.0245762623,"diagnostic-k3","diagnostic-k3-179"
0.829912785933001,2,0.392,180,4.62033424099294,320952.448466466,299893.802533004,-498.5876198074,2.81089738651,20752.2543006857,-545.7849962704,41.0328755485,6.1645009145,9.09844449512492e-05,0,0.418060200668896,0.0165923616780344,3.086,0.14233578,0.506764439362866,0.0250816617,"diagnostic-k4","diagnostic-k4-180"
0.719215311708637,1,0.309,181,4.8238271201027,317736.397468611,299787.807944664,-693.5724112151,2.58107783661,17778.1654414487,-759.4467851027,48.7540832784,17.1202906092,9.17472370768552e-05,0,0.43859649122807,0.0178939184464785,2.705,0.13069739,0.500850813343178,0.0242905222,"diagnostic-k4","diagnostic-k4-181"
0.869730709616258,3,0.353,183,4.32509743603146,322659.625903064,299427.951576693,-526.9597987042,3.75011669234,23033.6963107663,-518.1320101095,12.2950614807,-21.1228500754,9.95975173559833e-05,0,0.410340582683627,0.0139610815598835,3.295,0.13075868,0.450790306469107,0.025484554,"diagnostic-k3","diagnostic-k3-183"
0.880834691248499,3,0.307,184,4.13248214335142,322954.314921392,299423.432007147,-540.28574176932,3.28274776231,23359.1422170449,-518.7899723147,3.75959625038,-25.255365705,9.38986636275654e-05,0,0.351246926589392,0.0135788632174942,4.065,0.18672577,0.475504943797627,0.0294765686,"diagnostic-k2","diagnostic-k2-184"
0.798905670048791,2,0.4,185,2.14208718514863,320677.244403714,299919.301857735,-608.99936792631,3.48747972896,20569.4721549841,-656.2241390315,41.3221527036,5.90261840159,8.8419176209227e-05,0,0.413907284768212,0.0161411528880171,3.498,0.15799301,0.525592542741151,0.0241838965,"diagnostic-k4","diagnostic-k4-185"
0.789086081978016,2,0.338,186,4.29896710685569,321053.673020278,299809.357379927,-498.17182001546,2.63231151185,20961.2191285555,-569.341316725,43.9708725322,27.19862417734,7.31638771315126e-05,0,0.416146483562214,0.0151138007263128,3.164,0.13747602,0.484381238245019,0.0253489872,"diagnostic-k4","diagnostic-k4-186"
0.780176420147128,3,0.376,187,4.30929130040765,322598.296585354,299793.492795598,-562.2930285803,2.80564694689,22636.0273114299,-556.2964537693,20.8684633186,-26.8650381296,8.5206240562756e-05,0,0.478697941598851,0.0170776502180556,2.835,0.11788258,0.461232511404692,0.0248610548,"diagnostic-k4","diagnostic-k4-187"
0.906420631457986,3,0.353,188,4.51197949459336,322731.340977121,299429.196246196,-495.8824818411,3.38697973776,23069.9227831584,-488.5662306357,12.535046798,-19.8512980034,9.61770592885189e-05,0,0.392464678178964,0.0132187462376506,3.456,0.13579919,0.452400694316986,0.0255320883,"diagnostic-k3","diagnostic-k3-188"
0.919859031068902,2,0.273,189,4.34772314046903,321427.115086035,300009.928356471,-498.63870027305,2.54300167016,21132.728327088,-568.8937834723,52.4846519277,17.77043127155,6.99119256359408e-05,0,0.382701875239189,0.013792162337464,4.359,0.18833549,0.473188239648766,0.0256032658,"diagnostic-k4","diagnostic-k4-189"
